1,0001
2,0002
3,0003
4,0004
5,0006
6,0008
7,0011
8,0013
9,0015
10,0017
11,0017
12,0018
13,0019
14,0021
15,0022
16,0023
17,0024
18,0026
19,0026
20,0026
21,0027
22,0028
23,0028
24,0030
25,0032
26,0035
27,0036
28,0037
29,0038
30,0039
31,0040
32,0042
33,0043
34,0044
35,0045
36,0046
37,0047
38,0048
39,0049
40,0050
41,0051
42,0051
43,0051
44,0052
45,0052
46,0054
47,0055
48,0056
49,0057
50,0058
51,0061
52,0062
53,0063
54,0064
55,0065
56,0065
57,0066
58,0066
59,0068
60,0068
61,0069
62,0070
63,0071
64,0072
65,0073
66,0073
67,0073
68,0074
69,0074
70,0074
71,0074
72,0074
73,0076
74,0076
75,0078
76,0078
77,0078
78,0079
79,0080
80,0081
81,0081
82,0081
83,0082
84,0082
85,0082
86,0083
87,0084
88,0085
89,0086
90,0087
91,0088
92,0089
93,0089
94,0091
95,0091
96,0092
97,0093
98,0093
99,0094
100,0095
101,0095
102,0096
103,0096
104,0097
105,0098
106,0098
107,0099
108,0100
109,0100
110,0101
111,0101
112,0101
113,0102
114,0102
115,0103
116,0104
117,0105
118,0105
119,0106
120,0106
121,0107
122,0108
123,0108
124,0109
125,0109
126,0110
127,0111
128,0111
129,0112
130,0113
131,0115
132,0116
133,0116
134,0117
135,0118
136,0118
137,0119
138,0119
139,0120
140,0120
141,0121
142,0121
143,0122
144,0122
145,0123
146,0123
147,0124
148,0125
149,0125
150,0126
151,0126
152,0127
153,0127
154,0128
155,0128
156,0129
157,0129
158,0130
159,0130
160,0131
161,0131
162,0132
163,0132
164,0133
165,0134
166,0134
167,0135
168,0135
169,0135
170,0136
171,0137
172,0138
173,0138
174,0139
175,0139
176,0139
177,0139
178,0139
179,0140
180,0140
181,0140
182,0140
183,0141
184,0141
185,0141
186,0142
187,0142
188,0142
189,0142
190,0142
191,0143
192,0143
193,0143
194,0143
195,0143
196,0143
197,0144
198,0144
199,0144
200,0145
201,0145
202,0145
203,0146
204,0146
205,0146
206,0147
207,0148
208,0148
209,0149
210,0150
211,0150
212,0151
213,0153
214,0153
215,0155
216,0155
217,0155
218,0155
219,0156
220,0157
221,0158
222,0158
223,0159
224,0159
225,0159
226,0161
227,0161
228,0163
229,0175
230,0176
231,0176
232,0176
233,0177
234,0178
235,0179
236,0180
237,0180
238,0181
239,0183
240,0183
241,0184
242,0184
243,0184
244,0185
245,0185
246,0185
247,0186
248,0186
249,0186
250,0186
251,0187
252,0187
253,0187
254,0187
255,0188
256,0188
257,0188
258,0188
259,0188
260,0189
261,0189
262,0189
263,0189
264,0190
265,0190
266,0190
267,0191
268,0191
269,0191
270,0191
271,0192
272,0192
273,0192
274,0192
275,0193
276,0193
277,0193
278,0194
279,0194
280,0194
281,0195
282,0195
283,0195
284,0196
285,0196
286,0196
287,0197
288,0197
289,0197
290,0198
291,0198
292,0199
293,0199
294,0200
295,0200
296,0200
297,0201
298,0202
299,0203
300,0203
301,0203
302,0204
303,0206
304,0207
305,0207
306,0207
307,0208
308,0208
309,0208
310,0209
311,0209
312,0209
313,0210
314,0210
315,0210
316,0211
317,0211
318,0212
319,0215
320,0215
321,0218
322,0218
323,0218
324,0219
325,0219
326,0220
327,0220
328,0221
329,0221
330,0221
331,0222
332,0222
333,0223
334,0223
335,0223
336,0224
337,0224
338,0225
339,0225
340,0226
341,0226
342,0227
343,0227
344,0229
345,0231
346,0231
347,0234
348,0234
349,0234
350,0236
351,0237
352,0237
353,0238
354,0239
355,0241
356,0242
357,0243
358,0245
359,0245
360,0246
361,0246
362,0249
363,0250
364,0251
365,0251
366,0251
367,0251
368,0251
369,0251
370,0251
371,0251
372,0252
373,0252
374,0252
375,0252
376,0252
377,0252
378,0252
379,0252
380,0252
381,0252
382,0253
383,0253
384,0253
385,0253
386,0253
387,0253
388,0253
389,0253
390,0253
391,0253
392,0254
393,0254
394,0254
395,0254
396,0254
397,0254
398,0254
399,0254
400,0255
401,0255
402,0255
403,0255
404,0255
405,0255
406,0255
407,0255
408,0256
409,0256
410,0256
411,0256
412,0256
413,0256
414,0257
415,0257
416,0257
417,0257
418,0259
419,0259
420,0260
421,0260
422,0260
423,0261
424,0261
425,0261
426,0262
427,0262
428,0262
429,0264
430,0264
431,0264
432,0265
433,0266
434,0266
435,0266
436,0267
437,0267
438,0267
439,0267
440,0267
441,0267
442,0268
443,0269
444,0269
445,0271
446,0271
447,0271
448,0271
449,0273
450,0275
451,0276
452,0276
453,0278
454,0278
455,0278
456,0279
457,0279
458,0280
459,0280
460,0280
461,0281
462,0281
463,0282
464,0282
465,0282
466,0283
467,0284
468,0285
469,0285
470,0285
471,0285
472,0285
473,0286
474,0287
475,0288
