1,0001
2,0001
3,0002
4,0002
5,0003
6,0003
7,0003
8,0004
9,0004
10,0005
11,0005
12,0005
13,0007
14,0007
15,0009
16,0010
17,0010
18,0010
19,0010
20,0011
21,0011
22,0011
23,0016
24,0016
25,0017
26,0017
27,0018
28,0018
29,0019
30,0021
31,0021
32,0022
33,0024
34,0025
35,0027
36,0027
37,0028
38,0030
39,0032
40,0032
41,0032
42,0034
43,0035
44,0035
45,0036
46,0036
47,0037
48,0038
49,0038
50,0041
51,0042
52,0043
53,0043
54,0044
55,0044
56,0044
57,0045
58,0046
59,0046
60,0047
61,0047
62,0048
63,0049
64,0050
65,0051
66,0051
67,0052
68,0054
69,0055
70,0055
71,0056
72,0056
73,0056
74,0057
75,0057
76,0058
77,0059
78,0059
79,0059
80,0059
81,0060
82,0061
83,0062
84,0063
85,0063
86,0064
87,0065
88,0065
89,0065
90,0066
91,0066
92,0067
93,0067
94,0068
95,0069
96,0069
97,0069
98,0070
99,0070
100,0071
101,0071
102,0072
103,0074
104,0075
105,0075
106,0075
107,0076
108,0076
109,0077
110,0077
111,0077
112,0078
113,0078
114,0078
115,0078
116,0079
117,0079
118,0079
119,0079
120,0080
121,0083
122,0083
123,0084
124,0084
125,0084
126,0085
127,0085
128,0085
129,0085
130,0086
131,0086
132,0088
133,0088
134,0088
135,0089
136,0090
137,0090
138,0091
139,0091
140,0091
141,0092
142,0092
143,0093
144,0093
145,0094
146,0094
147,0095
148,0095
149,0095
150,0096
151,0096
152,0096
153,0097
154,0098
155,0098
156,0098
157,0098
158,0099
159,0099
160,0099
161,0100
162,0100
163,0100
164,0100
165,0100
166,0101
167,0101
168,0101
169,0101
170,0102
171,0103
172,0103
173,0103
174,0104
175,0104
176,0105
177,0105
178,0106
179,0106
180,0107
181,0109
182,0109
183,0112
184,0112
185,0112
186,0113
187,0113
188,0113
189,0114
190,0114
191,0115
192,0115
193,0116
194,0116
195,0116
196,0117
197,0117
198,0117
199,0118
200,0118
201,0118
202,0118
203,0118
204,0118
205,0119
206,0119
207,0120
208,0122
209,0122
210,0123
211,0123
212,0124
213,0124
214,0125
215,0126
216,0127
217,0127
218,0127
219,0127
220,0127
221,0128
222,0129
223,0129
224,0130
225,0130
226,0131
227,0131
228,0131
229,0131
230,0133
231,0133
232,0135
233,0135
234,0135
235,0136
236,0136
237,0136
238,0137
239,0137
240,0138
241,0138
242,0139
243,0140
244,0140
245,0141
246,0141
247,0142
248,0142
249,0142
250,0143
251,0143
252,0143
253,0144
254,0144
255,0145
256,0146
257,0146
258,0147
259,0147
260,0147
261,0148
262,0148
263,0148
264,0148
265,0148
266,0149
267,0149
268,0150
269,0150
270,0151
271,0151
272,0151
273,0152
274,0152
275,0152
276,0152
277,0153
278,0153
279,0153
280,0154
281,0154
282,0154
283,0155
284,0155
285,0155
286,0155
287,0156
288,0156
289,0157
290,0157
291,0157
292,0158
293,0158
294,0158
295,0158
296,0159
297,0159
298,0159
299,0159
300,0160
301,0160
302,0160
303,0161
304,0161
305,0161
306,0161
307,0161
308,0162
309,0162
310,0162
311,0162
312,0163
313,0163
314,0164
315,0164
316,0164
317,0165
318,0165
319,0165
320,0165
321,0169
322,0169
323,0169
324,0170
325,0170
326,0170
327,0170
328,0171
329,0172
330,0173
331,0173
332,0173
333,0173
334,0174
335,0174
336,0174
337,0175
338,0175
339,0176
340,0177
341,0177
342,0178
343,0178
344,0178
345,0178
346,0179
347,0179
348,0179
349,0180
350,0180
351,0180
352,0181
353,0181
354,0181
355,0182
356,0182
357,0182
358,0183
359,0183
360,0183
361,0186
362,0186
363,0187
364,0188
365,0188
366,0189
367,0189
368,0191
369,0191
370,0191
371,0191
372,0192
373,0192
374,0194
375,0194
376,0194
377,0194
378,0195
379,0195
380,0196
381,0197
382,0197
383,0199
384,0199
385,0200
386,0200
387,0201
388,0202
389,0203
390,0204
391,0204
392,0205
393,0205
394,0206
395,0207
396,0207
397,0207
398,0209
399,0210
400,0213
401,0214
402,0215
403,0215
404,0216
405,0216
406,0216
407,0217
408,0219
409,0219
410,0221
411,0221
412,0223
413,0223
414,0225
415,0226
416,0226
417,0226
418,0226
419,0227
420,0227
421,0227
422,0228
423,0228
424,0228
425,0229
426,0229
427,0229
428,0230
429,0230
430,0230
431,0231
432,0231
433,0232
434,0232
435,0232
436,0233
437,0234
438,0234
439,0234
440,0235
441,0235
441,0236
442,0236
443,0236
444,0237
445,0238
446,0239
447,0239
448,0240
449,0241
450,0241
451,0242
452,0242
453,0242
454,0243
455,0243
456,0243
457,0243
458,0244
459,0245
460,0245
461,0246
462,0246
463,0246
464,0246
465,0247
466,0247
467,0247
468,0248
469,0248
470,0248
471,0249
472,0250
473,0252
474,0252
475,0253
476,0254
477,0254
478,0255
479,0255
480,0255
481,0255
482,0256
483,0256
484,0256
485,0256
486,0257
487,0257
488,0257
489,0257
490,0258
491,0258
492,0258
493,0259
494,0259
495,0259
496,0261
497,0261
498,0261
499,0261
500,0262
501,0262
502,0262
503,0262
504,0263
505,0263
506,0263
507,0264
508,0264
509,0264
510,0265
511,0265
512,0265
513,0266
514,0266
515,0266
516,0267
517,0267
518,0268
519,0268
520,0268
521,0269
522,0269
523,0269
524,0269
525,0270
526,0270
527,0270
528,0270
529,0271
530,0271
531,0271
532,0271
533,0271
534,0271
535,0272
536,0272
537,0272
538,0272
539,0273
540,0273
541,0273
542,0273
543,0273
544,0274
545,0274
546,0274
547,0274
548,0275
549,0275
550,0275
551,0275
552,0276
553,0276
554,0276
555,0276
556,0277
557,0277
558,0277
559,0278
560,0278
561,0278
562,0278
563,0279
564,0279
565,0279
566,0279
567,0280
568,0280
569,0280
570,0280
571,0280
572,0281
573,0281
574,0281
575,0281
576,0282
577,0282
578,0282
579,0282
580,0282
581,0282
582,0283
583,0283
584,0283
585,0283
586,0284
587,0284
588,0284
589,0285
590,0285
591,0285
592,0285
593,0285
594,0285
595,0286
596,0286
597,0286
598,0286
599,0287
600,0287
601,0287
602,0288
603,0288
604,0288
605,0288
606,0289
607,0289
608,0289
609,0290
610,0290
611,0290
612,0291
613,0291
614,0291
615,0292
616,0292
617,0293
618,0293
619,0293
620,0294
621,0294
622,0294
623,0295
624,0295
625,0295
626,0295
627,0296
628,0296
629,0296
630,0297
631,0297
632,0297
633,0297
634,0298
635,0298
636,0298
637,0298
638,0299
639,0299
640,0300
641,0300
642,0300
643,0300
644,0300
645,0301
646,0301
647,0301
648,0301
649,0301
650,0302
651,0302
652,0302
653,0302
654,0302
655,0303
656,0303
657,0303
658,0303
659,0304
660,0304
661,0304
662,0304
663,0305
664,0305
665,0305
666,0306
667,0306
668,0306
669,0307
670,0307
671,0308
672,0308
673,0308
674,0308
675,0309
676,0309
677,0309
678,0309
679,0310
680,0310
681,0310
682,0311
683,0311
684,0311
685,0312
686,0312
687,0313
688,0313
689,0313
690,0314
691,0314
692,0314
693,0314
694,0315
695,0316
696,0316
697,0317
698,0319
