1,0001
2,0004
3,0004
4,0004
5,0004
6,0004
7,0004
8,0004
9,0005
10,0005
11,0005
12,0005
13,0005
14,0005
15,0005
16,0006
17,0006
18,0006
19,0006
20,0006
21,0006
22,0006
23,0006
24,0007
25,0007
26,0007
27,0007
28,0007
29,0007
30,0008
31,0008
32,0008
33,0008
34,0008
35,0008
36,0008
37,0009
38,0009
39,0009
40,0009
41,0009
42,0009
43,0009
44,0009
45,0010
46,0010
47,0010
48,0010
49,0010
50,0010
51,0010
52,0010
53,0011
54,0011
55,0011
56,0011
57,0011
58,0011
59,0011
60,0012
61,0012
62,0012
63,0012
64,0012
65,0012
66,0012
67,0012
68,0013
69,0013
70,0013
71,0013
72,0013
73,0013
74,0013
75,0013
76,0013
77,0014
78,0014
79,0014
80,0014
81,0014
82,0014
83,0014
84,0014
85,0015
86,0015
87,0015
88,0015
89,0015
90,0015
91,0015
92,0015
93,0016
94,0016
95,0016
96,0016
97,0016
98,0016
99,0016
100,0016
101,0017
102,0017
103,0017
104,0017
105,0017
106,0017
107,0017
108,0018
109,0018
110,0018
111,0018
112,0018
113,0018
114,0018
115,0018
116,0018
117,0019
118,0019
119,0019
120,0019
121,0019
122,0019
123,0019
124,0019
125,0020
126,0020
127,0020
128,0020
129,0020
130,0020
131,0020
132,0020
133,0021
134,0021
135,0021
136,0021
137,0021
138,0021
139,0021
140,0021
141,0022
142,0022
143,0022
144,0022
145,0022
146,0022
147,0022
148,0022
149,0023
150,0023
151,0023
152,0023
153,0023
154,0023
155,0023
156,0024
157,0024
158,0024
159,0024
160,0024
161,0024
162,0024
163,0024
164,0025
165,0025
166,0025
167,0025
168,0025
169,0025
170,0026
171,0026
172,0026
173,0026
174,0026
175,0026
176,0027
177,0027
178,0027
179,0027
180,0027
181,0028
182,0028
183,0028
184,0028
185,0028
186,0028
187,0029
188,0029
189,0030
190,0030
191,0030
192,0030
193,0030
194,0030
195,0031
196,0031
197,0031
198,0031
199,0031
200,0031
201,0032
202,0032
203,0032
204,0032
205,0032
206,0033
207,0033
208,0033
209,0034
210,0034
211,0034
212,0034
213,0034
214,0034
215,0035
216,0035
217,0035
218,0035
219,0035
220,0036
221,0036
222,0036
223,0036
224,0037
225,0037
226,0037
227,0037
228,0038
229,0038
230,0038
231,0038
232,0038
233,0038
234,0039
235,0039
236,0039
237,0039
238,0039
239,0039
240,0040
241,0040
242,0040
243,0040
244,0040
245,0040
246,0041
247,0041
248,0041
249,0041
250,0041
251,0041
252,0042
253,0042
254,0042
255,0042
256,0042
257,0042
258,0042
259,0043
260,0043
261,0043
262,0043
263,0043
264,0043
265,0043
266,0044
267,0044
268,0044
269,0044
270,0044
271,0044
272,0045
273,0045
274,0045
275,0045
276,0045
277,0045
278,0046
279,0046
280,0046
281,0046
282,0046
283,0046
284,0047
285,0047
286,0047
287,0047
288,0047
289,0047
290,0047
291,0048
292,0048
293,0048
294,0048
295,0048
296,0049
297,0049
298,0049
299,0049
300,0049
301,0049
302,0050
303,0050
304,0050
305,0050
306,0050
307,0050
308,0050
309,0051
310,0051
311,0051
312,0051
313,0052
314,0052
315,0052
316,0052
317,0052
318,0052
319,0052
320,0053
321,0053
322,0053
323,0053
324,0053
325,0053
326,0053
327,0054
328,0054
329,0054
330,0054
331,0054
332,0054
333,0054
334,0054
335,0055
336,0055
337,0055
338,0055
339,0055
340,0055
341,0055
342,0055
343,0056
344,0056
345,0056
346,0056
347,0056
348,0056
349,0057
350,0057
351,0057
352,0057
353,0057
354,0058
355,0058
356,0058
357,0058
358,0058
359,0058
360,0059
361,0059
362,0059
363,0059
364,0059
365,0059
366,0059
367,0060
368,0060
369,0060
370,0060
371,0060
372,0060
373,0060
374,0060
375,0061
376,0061
377,0061
378,0061
379,0061
380,0061
381,0061
382,0062
383,0062
384,0062
385,0062
386,0062
387,0062
388,0062
389,0063
390,0063
391,0063
392,0063
393,0063
394,0063
395,0064
396,0064
397,0064
398,0064
399,0064
400,0064
401,0064
402,0065
403,0065
404,0065
405,0065
406,0065
407,0066
408,0066
409,0066
410,0066
411,0067
412,0067
413,0067
414,0068
415,0068
416,0068
417,0068
418,0068
419,0068
420,0068
421,0069
422,0069
423,0069
424,0069
425,0069
426,0069
427,0069
428,0069
429,0070
430,0070
431,0070
432,0070
433,0070
434,0070
435,0070
436,0071
437,0071
438,0071
439,0071
440,0071
441,0071
442,0072
443,0072
444,0072
445,0072
446,0073
447,0073
448,0073
449,0074
450,0074
451,0074
452,0075
453,0075
454,0075
455,0075
456,0076
457,0076
458,0076
459,0076
460,0076
461,0076
462,0077
463,0077
464,0077
465,0077
466,0077
467,0077
468,0077
469,0078
470,0078
471,0078
472,0078
473,0078
474,0078
475,0079
476,0079
477,0079
478,0079
479,0079
480,0079
481,0080
482,0080
483,0080
484,0080
485,0080
486,0080
487,0081
488,0081
489,0081
490,0081
491,0081
492,0082
493,0082
494,0082
495,0082
496,0082
497,0082
498,0083
499,0083
500,0083
501,0083
502,0083
503,0083
504,0084
505,0084
506,0084
507,0084
508,0084
509,0084
510,0085
511,0085
512,0085
513,0085
514,0085
515,0085
1,0087
2,0087
3,0087
4,0088
5,0089
6,0089
7,0091
8,0093
9,0095
10,0097
11,0101
12,0103
13,0104
14,0104
15,0105
16,0105
17,0106
18,0106
19,0106
20,0106
21,0107
22,0107
23,0107
24,0107
25,0108
26,0108
27,0108
28,0108
29,0108
30,0108
31,0108
32,0108
33,0109
34,0109
35,0109
36,0109
37,0109
38,0109
39,0109
40,0109
41,0110
42,0110
43,0110
44,0110
45,0110
46,0111
47,0111
48,0111
49,0111
50,0111
51,0111
52,0112
53,0112
54,0112
55,0112
56,0112
57,0113
58,0113
59,0114
60,0114
61,0114
62,0115
63,0115
64,0116
65,0116
66,0117
67,0118
68,0118
69,0118
70,0119
71,0119
72,0120
73,0120
74,0120
75,0121
76,0122
77,0122
78,0123
79,0123
80,0123
81,0123
82,0123
83,0123
84,0124
85,0125
86,0125
87,0126
88,0127
89,0128
90,0129
91,0129
92,0131
93,0132
94,0132
95,0133
96,0134
97,0134
98,0135
99,0135
100,0136
101,0138
102,0138
103,0139
104,0140
105,0140
106,0142
107,0142
108,0143
109,0144
110,0144
111,0145
112,0145
113,0146
114,0146
115,0147
116,0147
117,0149
118,0149
119,0150
120,0150
121,0152
122,0152
123,0153
124,0153
125,0154
126,0155
127,0156
128,0157
129,0157
130,0159
131,0159
132,0159
133,0160
134,0161
135,0162
136,0169
137,0170
138,0171
139,0171
140,0172
141,0173
142,0174
143,0175
144,0176
145,0179
146,0180
147,0181
148,0182
149,0184
150,0185
151,0185
152,0187
